speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
81.8232078045695,0.484728840062691,10.75,0,4.1584202429711,4,5.6097,4870.17997380835,76.0385602095332,52.0048018815711,-4.13015613400934,247.80936804056,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.30536617379361E-22,-2.48055193257656E-21,10.4908769797382,-0.0205221745595812,0,3027.15984386599,
81.9875286344913,0.495728164388249,11,0,4.14977080657492,4,5.6097,4879.9604754122,75.9603161967024,52.0556194891102,-4.14676149988227,248.805689992936,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.35122057931203E-23,-8.28521352858751E-22,10.7347073840177,-0.0210107977633808,0,3027.14323850012,
82.1511794622975,0.506705443676813,11.25,0,4.14115028729093,4,5.6097,4889.70109797717,75.8823912161827,52.1060162707746,-4.16333226967112,249.799936180267,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.45040685977068E-23,-2.76728408171749E-22,10.9785377882972,-0.0214994209671803,0,3027.12666773033,
82.3141654303556,0.517660855466282,11.5,0,4.13255849128938,4,5.6097,4899.4021475809,75.8047828193528,52.1559964185585,-4.17986855978512,250.792113587107,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.83468953256892E-24,-9.24269235441966E-23,11.2223681925767,-0.0219880441709799,0,3027.11013144021,
82.4764916164477,0.528594575018617,11.75,0,4.12399522705578,4,5.6097,4909.06392645686,75.7274885883451,52.2055640674787,-4.19637048584235,251.782229150541,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.61156317752297E-24,-3.08700987806165E-23,11.4661985968562,-0.0224766673747794,0,3027.09362951416,
82.6381630349089,0.539506775360326,12,0,4.11546030535076,4,5.6097,4918.68673306214,75.6505061355029,52.2547232966069,-4.21283816267936,252.770289760762,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.37187725840991E-25,-1.03103252033114E-23,11.7100290011357,-0.022965290578579,0,3027.07716183732,
82.7991846377402,0.550397627322026,12.25,0,4.10695353917079,4,5.6097,4928.27086214362,75.573833102851,52.3034781300778,-4.2292717043606,253.756302261636,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.7906257528033E-25,-3.44351187591119E-24,11.9538594054151,-0.0234539137823785,0,3027.06072829564,
82.9595613156956,0.561267299577105,12.5,0,4.09847474370983,4,5.6097,4937.81660480272,75.4974671615782,52.3518325380749,-4.24567122418772,254.740273451263,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.96875250934434E-26,-1.15007386879828E-24,12.1976898096946,-0.0239425369861781,0,3027.04432877581,
83.1192978993457,0.572115958679521,12.75,0,4.09002373632176,4,5.6097,4947.3242485587,75.4214060115304,52.3997904377933,-4.26203683470872,255.722210082523,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.98958416978145E-26,-3.84100495890881E-25,12.4415202139741,-0.0244311601899776,0,3027.02796316529,
83.278399160117,0.582943769100753,13,0,4.08160033648372,4,5.6097,4956.79407741052,75.3456473807159,52.4473556943812,-4.27836864772692,256.702118863615,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.63194723260483E-27,-1.28280023965525E-25,12.6853506182536,-0.0249197833937772,0,3027.01163135227,
83.4368698113082,0.593750893265923,13.25,0,4.0732043657602,4,5.6097,4966.22637189732,75.2701890248214,52.4945321218601,-4.29466677430972,257.680006458583,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.21064907753494E-27,-4.28418562638606E-26,12.9291810225331,-0.0254084065975767,0,3026.99533322569,
83.5947145090845,0.604537491589127,13.5,0,4.06483564776797,4,5.6097,4975.62140915763,75.195028726739,52.5413234840242,-4.31093132479733,258.65587948784,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.36883025844981E-28,-1.43077933758459E-26,13.1730114268126,-0.0258970298013763,0,3026.9790686752,
83.7519378534498,0.615303722507975,13.75,0,4.05649400814167,4,5.6097,4984.9794629872,75.1201642961024,52.5877334953203,-4.32716240881125,259.629744528675,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.4562767528166E-28,-4.77828688609596E-27,13.416841831092,-0.0263856530051758,0,3026.96283759119,
83.9085443891974,0.626049742517385,14,0,4.04817927450033,4,5.6097,4994.3008038956,75.0455935688352,52.6337658217078,-4.34336013526263,260.601608115758,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,8.18758917605534E-29,-1.59575793230632E-27,13.6606722353715,-0.0268742762089754,0,3026.94663986474,
84.0645386068407,0.636775706202626,14.25,0,4.03989127641443,4,5.6097,5003.58569916164,74.9282860167673,52.6491897069379,-4.35952461236051,261.571476741631,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.72919639201845E-29,-5.3291393898505E-28,13.904502639651,-0.0273628994127749,0,3026.93047538764,
