speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
57.0451234148631,31.1576340283376,547.75,0,6.2240641629003,1,3,1815.80267415254,268.920986629237,68.5737497297719,-2.00747670623523,120.448602374114,22.7833953990772,100,0,0,1,0,1.5,1.4,268.513238757374,-0.000120420057476151,0.00158756241190375,-165.196032981152,-89.8537617406287,0,3382.44252329377,
57.398383183936,31.1734110123482,548,0,6.21967503835568,1,3,1827.04728184123,268.864763590794,68.9839766761278,-2.03241684144128,121.945010486477,22.7677089270962,100,0,0,1,0,1.5,1.4,268.513237549956,-4.00875413464401E-05,0.000533207196735958,-165.203036658367,-90.1042489724448,0,3382.41758315856,
57.7492212364306,31.1890908965205,548.25,0,6.21528918907176,1,3,1838.21480389708,268.808925980515,69.3912156348447,-2.05733839232613,123.440303539568,22.7521282580899,100,0,0,1,0,1.5,1.4,268.513236342537,-1.76405295428206E-05,0.000149914728541137,-165.210040335581,-90.3547362042608,0,3382.39266160767,
58.0976819944956,31.2046755222649,548.5,0,6.210906607935,1,3,1849.306654321,268.753466728395,69.7955217630246,-2.08224139828724,124.934483897235,22.7366514301713,100,0,0,1,0,1.5,1.4,268.513237549956,-5.93194548671364E-06,7.86749759194251E-05,-165.217044012796,-90.6052234360769,0,3382.36775860171,
58.4438085131936,31.2201666738755,548.75,0,6.20652728801714,1,3,1860.32420359819,268.698378982009,70.1969485200741,-2.10712589771968,126.427553863181,22.7212765426071,100,0,0,1,0,1.5,1.4,268.513237549956,2.40424486373932E-06,5.63524154998323E-05,-165.22404769001,-90.8557106678929,0,3382.34287410228,
58.7876425389412,31.2355660809794,549,0,6.20215122256622,1,3,1871.26878055837,268.643656097208,70.5955477402715,-2.13199192806437,127.919515683862,22.7060017531704,100,0,0,1,0,1.5,1.4,268.513236342537,-7.9615372513377E-06,-7.0489867394709E-05,-165.231051367225,-91.1061978997089,0,3382.31800807194,
59.1292245647707,31.2508754208531,549.25,0,6.19777840499807,1,3,1882.1416741348,268.589291629326,70.9913697013868,-2.15683952585344,129.410371551206,22.6908252756393,100,0,0,1,0,1.5,1.4,268.513237549956,6.16002696071113E-06,9.65950693103644E-05,-165.23805504444,-91.356685131525,0,3382.29316047415,
59.4685938826216,31.2660963206133,549.5,0,6.19340882888832,1,3,1892.94413502874,268.535279324856,71.3844631896143,-2.1816687267529,130.900123605174,22.6757453774317,100,0,0,1,0,1.5,1.4,268.513236342537,2.10376798705586E-06,-2.79070523500328E-05,-165.245058721654,-91.607172363341,0,3382.26833127325,
59.8057886328554,31.2812303592922,549.75,0,6.18904248796493,1,3,1903.67737728561,268.481613113572,71.7748755610574,-2.2064795656028,132.388773936168,22.6607603773671,100,0,0,1,0,1.5,1.4,268.513237549956,6.51151718228767E-07,-1.00513566260662E-05,-165.252062398869,-91.8576595951571,0,3382.2435204344,
60.1408458511722,31.2962790698029,550,0,6.1846793761011,1,3,1914.34257978835,268.428287101058,72.1626527999873,-2.23127207645503,133.876324587302,22.6458686435471,100,0,0,1,0,1.5,1.4,268.513238757374,9.18172786483394E-06,5.93618864863463E-05,-165.259066076083,-92.1081468269731,0,3382.21872792355,
60.4738015130935,31.311243940803,550.25,0,6.18031948730862,1,3,1924.94088767339,268.375295561633,72.5478395740795,-2.25604629260903,135.362777556542,22.6310685913474,100,0,0,1,0,1.5,1.4,268.513237549956,-5.95373563918598E-06,-0.000105913511165741,-165.266069753298,-92.3586340587892,0,3382.19395370739,
60.8046905761638,31.3261264184625,550.5,0,6.17596281573162,1,3,1935.47341367393,268.32263293163,72.9304792868189,-2.28080224664536,136.848134798722,22.6163586815144,100,0,0,1,0,1.5,1.4,268.513238757374,2.52265426453314E-06,5.96436625223629E-05,-165.273073430512,-92.6091212906052,0,3382.16919775336,
61.1335470200138,31.3409279081415,550.75,0,6.17160935564066,1,3,1945.9412393952,268.270293803024,73.3106141272478,-2.30553997045754,138.332398227452,22.6017374183579,100,0,0,1,0,1.5,1.4,268.513237549956,8.89756373025482E-07,-1.15526660520051E-05,-165.280077107727,-92.8596085224213,0,3382.14446002954,
61.460403884414,31.3556497759845,551,0,6.16725910142708,1,3,1956.34541652576,268.218272917371,73.6882851172206,-2.33025949528196,139.815569716918,22.5872033480373,100,0,0,1,0,1.5,1.4,268.513237549956,-4.30839544730129E-06,-3.69755517102917E-05,-165.287080784941,-93.1100957542373,0,3382.11974050472,
61.785293305443,31.3702933504343,551.25,0,6.16291204759781,1,3,1966.68696798877,268.166565160056,74.0635321563167,-2.3549608517263,141.297651103578,22.5727550569324,100,0,0,1,0,1.5,1.4,268.513238757374,7.77368568709025E-06,8.64018947055152E-05,-165.294084462156,-93.3605829860533,0,3382.09503914827,
62.1082465498822,31.3848599236729,551.5,0,6.15856818877034,1,3,1976.96688903678,268.115165554816,74.4363940645506,-2.3796440697963,142.778644187778,22.5583911700956,100,0,0,1,0,1.5,1.4,268.513237549956,-6.66673190492915E-06,-0.000103812816459693,-165.301088139371,-93.6110702178694,0,3382.0703559302,
62.429294047942,31.399350752991,551.75,0,6.154227519668,1,3,1987.18614829348,268.064069258533,74.8069086230117,-2.40430917892119,144.258550735272,22.5441103497796,100,0,0,1,0,1.5,1.4,268.513238757374,-2.26996075550167E-06,3.17738059001594E-05,-165.308091816585,-93.8615574496854,0,3382.04569082108,
62.7484654244191,31.4137670620927,552,0,6.14989003511551,1,3,1997.34568874544,268.013271556273,75.1751126125543,-2.42895620797767,145.73737247866,22.5299112940369,100,0,0,1,0,1.5,1.4,268.513237549956,-7.09214309950052E-07,1.13372281648743E-05,-165.3150954938,-94.1120446815015,0,3382.02104379202,
63.0657895283734,31.428110042338,552.25,0,6.14555573003477,1,3,2007.44642868674,267.40428570506,75.3836008601835,-2.4535851853127,147.215111118762,22.5157927353862,100,0,0,1,0,1.5,1.4,268.513236342537,-4.91317281035728E-06,-3.0693586491045E-05,-165.322099171014,-94.3625319133175,0,3381.99641481469,
63.3812944614122,31.4423808539258,552.5,0,6.14122459944081,1,3,2017.48926261935,266.600858990452,75.5331031261699,-2.47819613876512,148.691768325907,22.3398959458865,100,0,0,1,0,1.5,1.4,268.513237549956,-1.57298328349026E-06,2.45104370660989E-05,-165.329102848229,-94.6130191451336,0,3381.97180386124,
63.6924287148946,31.4566781356219,552.75,0,-14.4432995886649,1,3,2027.39297350073,265.808562119942,75.6783150209036,-2.50258643344425,150.155186006655,22.1064267717721,0,100,0,1,0,1.5,1.4,268.513237549956,4.0546563817549E-06,4.12193772337626E-05,-165.336106525443,-94.8635063769496,0,3381.94741356656,
62.949028992673,31.4711482506238,553,0,-14.4334451543244,1,3,2003.72982540379,267.701613967697,75.327699271484,-2.44450841880459,146.670505128275,21.8728869184436,0,100,0,1,0,1.5,1.4,268.513236342537,1.23748451871322E-06,-2.03877818239977E-05,-165.343110202658,-95.1139936087657,0,3382.0054915812,
62.1971559921468,31.4857975242445,553.25,0,-14.4235960117268,1,3,1979.79696448157,268.101015177592,74.5390173743031,-2.38646198125185,143.187718875111,21.6392677160685,0,100,0,1,0,1.5,1.4,268.513237549956,5.2794953434357E-07,-5.07208287153169E-06,-165.350113879873,-95.3644808405817,0,3382.06353801875,
61.4364932556931,31.5006326798681,553.5,0,-14.4137520869117,1,3,1955.58431757509,268.222078412125,73.6606624254899,-2.32844671411549,139.70680284693,21.405560665696,0,100,0,1,0,1.5,1.4,268.513238757374,9.10230670314981E-06,6.05254576231433E-05,-165.357117557087,-95.6149680723977,0,3382.12155328588,
60.6667043365101,31.5156608750203,553.75,0,-14.4039133004843,1,3,1931.08117525002,268.34459412375,72.7709311029171,-2.2704621817402,136.227730904412,21.1717574327623,0,100,0,1,0,1.5,1.4,268.513237549956,-5.77455853552822E-06,-0.000103665255139412,-165.364121234302,-95.8654553042138,0,3382.17953781826,
59.8874309843815,31.5308897417614,554,0,-14.394079567033,1,3,1906.27613404781,268.468619329761,71.8693787553695,-2.2125079164601,132.750474987606,20.937849840887,0,100,0,1,0,1.5,1.4,268.513238757374,-1.80489056553957E-06,2.72970185366177E-05,-165.371124911516,-96.1159425360298,0,3382.23749208354,
59.0982911138677,31.5463274320514,554.25,0,-14.3842507944666,1,3,1881.15703181118,268.594214840944,70.9555311529383,-2.15458341516765,129.275004910059,20.7038298659425,0,100,0,1,0,1.5,1.4,268.513237549956,-7.23224101084944E-07,7.33735715326863E-06,-165.378128588731,-96.3664297678459,0,3382.29541658483,
58.2988765221236,31.5619826688591,554.5,0,-14.3744268832579,1,3,1855.71087504,268.7214456248,70.0288816554995,-2.09668813541017,125.80128812461,20.4696896303857,0,100,0,1,0,1.5,1.4,268.513236342537,-4.52582570339439E-06,-2.54360578190325E-05,-165.385132265945,-96.6169169996619,0,3382.35331186459,
57.4887503175267,31.5778648039311,554.75,0,-14.364607725577,1,3,1829.92375704203,268.85038121479,69.088888022459,-2.0388214909338,122.329289456028,20.2354213978331,0,100,0,1,0,1.5,1.4,268.513237549956,6.81338628562459E-06,7.47657350447875E-05,-165.39213594316,-96.867404231478,0,3382.41117850907,
56.6674440129718,31.5939838833137,555,0,-14.3547932042942,1,3,1803.78076540954,268.981096172952,68.1349688065344,-1.98098284657805,118.858970794683,19.9676818865842,0,100,0,1,0,1.5,1.4,268.513237549956,-1.76337831450075E-06,-5.57200983581282E-05,-165.399139620375,-97.117891463294,0,3382.46901715342,
55.8344542287179,31.610350721942,555.25,0,-14.344983191829,1,3,1777.26587706773,269.016238659237,67.142181794147,-1.92317151240395,115.390290744237,19.6738922748822,0,100,0,1,0,1.5,1.4,268.513238757374,-4.58890080508047E-07,8.34649204545919E-06,-165.406143297589,-97.3683786951101,0,3382.5268284876,
54.9892389386244,31.6269769888799,555.5,0,-14.3351775488153,1,3,1750.36183878868,269.035455829437,66.1305151713489,-1.86538673691341,111.923204214805,19.37947990721,0,100,0,1,0,1.5,1.4,268.513237549956,-2.83921117406325E-07,1.10203373000237E-06,-165.413146974804,-97.6188659269261,0,3382.58461326309,
54.1312131799225,31.6438753051356,555.75,0,-14.3253761225455,1,3,1723.05003062916,269.054964263836,65.1033667379238,-1.80762769918519,108.457661951111,19.0844339042835,0,100,0,1,0,1.5,1.4,268.513236342537,-1.63726376044017,-10.1462079258657,-165.420150652018,-97.8693531587421,0,3382.64237230082,
53.2597441295999,31.6610593564003,556,0,-14.3155787451499,1,3,1695.31030920707,269.074778350566,64.0599720671698,-1.74989349971295,104.993609982777,18.7887434735558,0,100,0,1,0,1.5,1.4,268.513237549956,2.71466222559535,26.5206741143474,-165.427154329233,-98.1198403905582,0,3382.70010650029,
52.3741454290518,31.6785440235963,556.25,0,-14.3057852314536,1,3,1667.12082704948,269.094913694965,62.9995020655538,-1.69218314967906,101.530988980743,18.4923979045956,0,100,0,1,0,1.5,1.4,267.997952613715,2.5294790671596,-1.10910518263127,-165.434158006447,-98.3703276223742,0,3382.75781685032,
51.4736706115534,31.6960286907924,556.5,14.7078934975725,0,1,3,1638.45782338255,269.115387269012,61.9210550338832,-1.63449555833198,98.0697334999186,0,6.17932579832044,0,13.9,1,51.4736706115534,1.5,1.4,269.024082837108,7.36455842156598,28.9584194140756,-165.443401234811,-98.6203935047872,0,3382.81550444167,
51.4372622071986,31.7135133579884,556.75,14.6870944542816,-0.578417967052663,1,3,1637.29890787792,269.116215065802,61.8774473098558,-1.63218415025154,97.9310490150924,100,96.9675105793004,0,13.9,1,51.4736706115534,1.4,1.5,270.050665773999,8.97828429238601,9.66498110190549,-165.448162599231,-98.8704743402424,0,3382.81781584975,
51.4238432485047,31.7310104012092,557,14.6794323121879,-0.213035338545181,1,3,1636.87176915646,269.116520164888,61.8613748471381,-1.6313326525696,97.879959154176,95.8956494119905,96.9690960414283,0,13.9,1,51.4736706115534,1.4,1.5,271.07770275218,9.51617213507195,3.21925724575501,-165.448442553776,-99.1204896507139,0,3382.81866734743,
51.4143308929635,31.7485120102517,557.25,14.6740020271069,-0.150975888973225,1,3,1636.5689814755,269.116736441803,61.8499814685034,-1.6307291822734,97.8437509364041,95.1994368302401,96.9702196826654,0,13.9,1,51.4736706115534,1.4,1.5,272.105194957613,9.69706540170488,1.08236325806139,-165.44424299749,-99.3703589793033,0,3382.81927081773,
51.4072750789746,31.7660168573317,557.5,14.6699747482312,-0.111966035538236,1,3,1636.34438794072,269.116896865757,61.8415303889552,-1.63028162875831,97.8168977254986,94.7619402941135,96.9710530112653,0,13.9,1,51.4736706115534,1.4,1.5,273.133143433226,9.75932069655735,0.372431658618435,-165.435567273782,-99.6200019161824,0,3382.81971837124,
51.4019163729252,31.7835241070083,557.75,14.6669165046251,-0.0850236036888348,1,3,1636.17381502945,269.11701870355,61.8351120084711,-1.62994176461725,97.7965058770347,94.4598409802284,96.9716858256134,0,13.9,1,51.4736706115534,1.4,1.5,274.16154907787,9.78226800696827,0.137259522271003,-165.422420169347,-99.8693381245203,0,3382.82005823538,
51.3977871558981,31.8010331818348,558,14.6645601547817,-0.065509156886211,1,3,1636.04237796926,269.117112587165,61.8301662422593,-1.62967990228097,97.7807941368584,94.241060996195,96.9721734032184,0,13.9,1,51.4736706115534,1.4,1.5,275.190412645236,9.79228191349864,0.0598920188554321,-165.404807912625,-100.118287366387,0,3382.82032009772,
51.3945743681977,31.8185436633127,558.25,14.6627268989709,-0.050966104444921,1,3,1635.94011176054,269.117185634457,61.8263181261034,-1.62947617164608,97.7685702987648,94.0780331799134,96.9725527416532,0,13.9,1,51.4736706115534,1.4,1.5,276.219734742782,9.79810949679493,0.0348513030036387,-165.38273817179,-100.366769528625,0,3382.82052382835,
51.3920575305765,31.8360552394093,558.5,14.6612908408056,-0.0399233945362874,1,3,1635.85999833086,269.117242858335,61.8233035826215,-1.62931658178415,97.7589949070487,93.9542539361008,96.9728498915957,0,13.9,1,51.4736706115534,1.4,1.5,277.24951583082,9.8026355586143,0.0270659866802908,-165.356220052279,-100.614704648682,0,3382.82068341822,
51.3900760898437,31.8535676731052,558.75,14.6601603190777,-0.0314291099172291,1,3,1635.79692711345,269.117287909205,61.8209303101166,-1.62919094633926,97.7514567803556,93.8590460305689,96.9730838197044,0,13.9,1,51.4736706115534,1.4,1.5,278.279756221549,9.80679923946369,0.024897718187915,-165.325264093854,-100.862012940392,0,3382.82080905366,
51.388510383239,31.8710807820258,559,14.659267027535,-0.0248338831945489,1,3,1635.74708912434,269.117323507768,61.819054982991,-1.62909167440348,97.7455004642086,93.7851270660578,96.9732686599856,0,13.9,1,51.4736706115534,1.4,1.5,279.310456078115,9.81089673940539,0.0245010290544241,-165.289882267208,-101.108614819702,0,3382.8209083256,
51.3872697189001,31.8885944245363,559.25,14.6585592035427,-0.0196777445245654,1,3,1635.70759755189,269.117351716034,61.8175689753088,-1.6290130135693,97.7407808141579,93.7273394061503,96.9734151232133,0,13.9,1,51.4736706115534,1.4,1.5,280.341615413868,9.81501385936683,0.0246175970476468,-165.250087970098,-101.354430930334,0,3382.82098698643,
51.3862845064852,31.906108489886,559.5,14.6579971321912,-0.0156257333624477,1,3,1635.67623726672,269.117374116238,61.8163889353515,-1.62895055029897,97.7370330179382,93.6819275863571,96.9735314272289,0,13.9,1,51.4736706115534,1.4,1.5,281.373234091422,9.81916908562645,0.0248448471377679,-165.205896023035,-101.599382169372,0,3382.8210494497,
51.3855008480394,31.9236228910272,559.75,14.6575500566428,-0.0124287950161972,1,3,1635.65129264365,269.117391933826,61.8154503068853,-1.62890086656974,97.7340519941846,93.6460995595229,96.9736239362592,0,13.9,1,51.4736706115534,1.4,1.5,282.405311822011,9.82336054587062,0.0250610161789845,-165.157322664494,-101.843389712766,0,3382.82109913343,
51.3848767018583,31.941137559273,560,14.6571939873944,-0.00989878522265082,1,3,1635.63142545366,269.117406124676,61.8147027344629,-1.62886129641613,97.731677784968,93.6177462856478,96.9736976142273,0,13.9,1,51.4736706115534,1.4,1.5,283.437848164762,9.82758114375177,0.0252348471788553,-165.104385545689,-102.086375040752,0,3382.82113870358,
51.3843790943137,31.9586524402607,560.25,14.6569101102904,-0.0078918217041719,1,3,1635.61558611358,269.11741743849,61.8141067239063,-1.62882974901162,97.7297849406974,93.5952549911642,96.9737563541685,0,13.9,1,51.4736706115534,1.4,1.5,284.47084252596,9.8318232304302,0.0253630200783652,-165.047103724871,-102.328259963163,0,3382.82117025099,
51.3839820536284,31.9761674908629,560.5,14.6566836069345,-0.00629681762139161,1,3,1635.60294791604,269.117426465774,61.8136311674955,-1.62880457758043,97.7282746548258,93.5773805702942,96.9738032223127,0,13.9,1,51.4736706115534,1.4,1.5,285.504294158557,9.83607988813433,0.0254498923542075,-164.985497661192,-102.568966644649,0,3382.82119542242,
51.3836650548462,31.9936826768028,560.75,14.6565027670565,-0.00502736411469036,1,3,1635.59285753141,269.117433673192,61.8132514814388,-1.62878448075437,97.7270688452623,93.5631545583812,96.9738406417543,0,13.9,1,51.4736706115534,1.4,1.5,286.538202161588,9.84034515284339,0.0255011552481811,-164.919589208105,-102.808417629768,0,3382.82121551925,
51.3834118350369,32.0111979707983,561,14.6563583122891,-0.00401585242764839,1,3,1635.58479729455,269.117439430504,61.8129481867861,-1.62876842742385,97.7261056454309,93.551819226564,96.9738705323769,0,13.9,1,51.4736706115534,1.4,1.5,287.572565479613,9.84461393252647,0.025522013115433,-164.849401606313,-103.046535867961,0,3382.82123157258,
51.3832094816665,32.0287133511099,561.25,14.6562428759038,-0.00320913783014144,1,3,1635.57835618671,269.117444031295,61.8127058175269,-1.62875559892063,97.7253359352379,93.5427789684959,96.9738944185067,0,13.9,1,51.4736706115534,1.4,1.5,288.607382902364,9.84888186097805,0.0255167980577675,-164.774959476283,-103.2832447384,0,3382.82124440108,
51.3830477256174,32.0462288003992,561.5,14.6561505993709,-0.00256529165325466,1,3,1635.57320733176,269.117447709049,61.8125120738057,-1.62874534418339,97.7247206510034,93.5355638892881,96.9739135123928,0,13.9,1,51.4736706115534,1.4,1.5,289.642653064345,9.85314515691285,0.0254890011052538,-164.696288810303,-103.518468074687,0,3382.82125465582,
51.3829183894562,32.063744304828,561.75,14.6560768175322,-0.00205113769799563,1,3,1635.56909043388,269.11745064969,61.8123571610842,-1.62873714477076,97.7242286862457,93.529802189554,96.9739287793513,0,13.9,1,51.4736706115534,1.4,1.5,290.67837444446,9.85740050485429,0.0254414022838869,-164.613416964101,-103.752130189421,0,3382.82126285523,
51.3828149546837,32.0812598533451,562,14.6560178116799,-0.00164036434386309,1,3,1635.56579800282,269.117453001427,61.8122332718156,-1.6287305874209,97.7238352452538,93.5251990040846,96.9739409888584,0,13.9,1,51.4736706115534,1.4,1.5,291.714545365816,9.86164495981498,0.0253762126641791,-164.526372648026,-103.984155898596,0,3382.82126941258,
51.3827322209365,32.0987754371213,562.25,14.6559706151105,-0.00131206568584114,1,3,1635.56316450585,269.117454882496,61.8121341772525,-1.62872534244254,97.7235205465524,93.5215200502925,96.9739507547853,0,13.9,1,51.4736706115534,1.4,1.5,292.751163995476,9.86587587124212,0.025295189372056,-164.43518591779,-104.214470545844,0,3382.82127465756,
51.3826660367349,32.1162910491003,562.5,14.6559328595048,-0.00104960651550202,1,3,1635.56105779728,269.117456387288,61.81205490495,-1.6287211466432,97.7232687985918,93.5185789069523,96.9739585671854,0,13.9,1,51.4736706115534,1.4,1.5,293.788228344334,9.87009082270699,0.0251997295768813,-164.339888164776,-104.443000026511,0,3382.82127885336,
51.3826130862052,32.1338066836405,562.75,14.6559026532478,-0.00083973437766834,1,3,1635.55937232957,269.117457591193,61.8119914833125,-1.62871778980675,97.7230673884051,93.5162270624881,96.9739648174722,0,13.9,1,51.4736706115534,1.4,1.5,294.825736267076,9.87428758506015,0.0250909508822053,-164.240512105919,-104.669670811549,0,3382.82128221019,
51.3825707197909,32.1513223362308,563,14.6558784848472,-0.000671881812793443,1,3,1635.55802376472,269.117458554454,61.8119407388269,-1.62871510396031,97.7229062376187,93.5143460949975,96.9739698184041,0,13.9,1,51.4736706115534,1.4,1.5,295.863685462077,9.87846407849937,0.0249697445161378,-164.137091773154,-104.894409971221,0,3382.82128489604,
51.3825368196562,32.1688380032632,563.25,14.655859146146,-0.000537616071257775,1,3,1635.55694468992,269.117459325221,61.8119001348499,-1.62871295484078,97.7227772904466,93.5128415051733,96.9739738199733,0,13.9,1,51.4736706115534,1.4,1.5,296.902073471537,9.88261834314159,0.0248368260956957,-164.029662502443,-105.117145198623,0,3382.82128704516,
51.3825096925305,32.1863536818518,563.5,14.6558436711908,-0.00043020386817407,1,3,1635.55608120669,269.117459941995,61.8118676432624,-1.62871123510127,97.722674106076,93.5116378385777,96.9739770220551,0,13.9,1,51.4736706115534,1.4,1.5,297.940897681595,9.88674851579861,0.024692772652645,-163.918260922383,-105.337804832992,0,3382.8212887649,
51.3824879843093,32.2038693696878,563.75,14.6558312875127,-0.000344266322787111,1,3,1635.55539021255,269.117460435562,61.8118416421822,-1.62870985889693,97.7225915338159,93.5106748186561,96.9739795844891,0,13.9,1,51.4736706115534,1.4,1.5,298.980155322452,9.89085281127937,0.0245380496450165,-163.802924942395,-105.556317882818,0,3382.8212901411,
51.382470611935,32.2213850649237,564,14.6558213772669,-0.000275504880435791,1,3,1635.5548372327,269.117460830548,61.8118208343742,-1.62870875756636,97.7225254539815,93.5099042752676,96.9739816351198,0,13.9,1,51.4736706115534,1.4,1.5,300.01984346867,9.89492950765612,0.0243730346137632,-163.6836937405,-105.772614048729,0,3382.82129124243,
51.3824567090254,32.2389007660818,564.25,14.6558134462145,-0.000220483285801059,1,3,1635.55439468934,269.11746114665,61.8118041821268,-1.62870787618454,97.7224725710726,93.5092877013792,96.9739832762152,0,13.9,1,51.4736706115534,1.4,1.5,301.059959039537,9.89897693537577,0.024198040137948,-163.560607750687,-105.986623746162,0,3382.82129212382,
51.3824455824507,32.2564164719792,564.5,14.6558070989514,-0.000176453933718419,1,3,1635.55404051947,269.117461399629,61.8117908552419,-1.62870717081002,97.7224302486012,93.50879430709,96.9739845895925,0,13.9,1,51.4736706115534,1.4,1.5,302.10049879935,9.90299346725685,0.0240133191023613,-163.433708649873,-106.198278127799,0,3382.82129282919,
51.3824366776399,32.2739321816695,564.75,14.6558020191162,-0.000141219430146639,1,3,1635.55375707054,269.117461602092,61.8117801894809,-1.6287066062854,97.7223963771238,93.5083994682428,96.9739856407134,0,13.9,1,51.4736706115534,1.4,1.5,303.141459358007,9.90697751236825,0.023819087883275,-163.303039344471,-106.407509105765,0,3382.82129339371,
51.3824295508521,32.2914478943953,565,14.655797953572,-0.000113022137409016,1,3,1635.55353021784,269.11746176413,61.8117716533515,-1.62870615447943,97.722369268766,93.5080834886413,96.9739864819569,0,13.9,1,51.4736706115534,1.4,1.5,304.182837171434,9.91092750979929,0.0236155256811917,-163.168643956548,-106.614249373581,0,3382.82129384552,
51.3824238470071,32.3089636095506,565.25,14.6557946997595,-9.04559918627205E-05,1,3,1635.55334865881,269.117461893815,61.8117648215558,-1.62870579288163,97.7223475728976,93.5078306118623,96.9739871552366,0,13.9,1,51.4736706115534,1.4,1.5,305.224628542267,9.91484192473949,0.0234027883155168,-163.030567809604,-106.81843242787,0,3382.82129420712,
51.3824192819586,32.3264793266503,565.5,14.6557920955846,-7.23960672685544E-05,1,3,1635.5532033488,269.117461997608,61.8117593537566,-1.62870550347836,97.7223302087016,93.5076282319306,96.9739876940932,0,13.9,1,51.4736706115534,1.4,1.5,306.266829620509,9.91871924516182,0.0231810118213256,-162.888857413955,-107.019992589797,0,3382.82129449652,
51.3824156283155,32.3439950453061,565.75,14.6557900113296,-5.79422905295946E-05,1,3,1635.55308704973,269.117462080679,61.8117549775957,-1.62870527185406,97.7223163112438,93.5074662625912,96.9739881253677,0,13.9,1,51.4736706115534,1.4,1.5,307.309436404269,9.92255797930592,0.0229503172229276,-162.743560451736,-107.218865026247,0,3382.82129472815,
51.3824127041006,32.3615107652075,566,14.6557883431839,-4.63744513841247E-05,1,3,1635.55299396908,269.117462147165,61.8117514751095,-1.6287050864722,97.7223051883319,93.5073366331421,96.9739884705409,0,13.9,1,51.4736706115534,1.4,1.5,308.352444740616,9.92635665373564,0.0227108139602768,-162.594725761529,-107.414985770729,0,3382.82129491353,
51.3824103636775,32.3790264861057,566.25,14.6557870080677,-3.71162305201699E-05,1,3,1635.5529194711,269.117462200378,61.8117486718614,-1.62870493810007,97.7222962860042,93.5072328853308,96.9739887468035,0,13.9,1,51.4736706115534,1.4,1.5,309.395850326497,9.93011381245234,0.0224626061950514,-162.442403322614,-107.608291744006,0,3382.8212950619,
51.3824084904909,32.3965422078017,566.5,14.655785939491,-2.97064328595914E-05,1,3,1635.55285984572,269.117462242967,61.811746428247,-1.62870481934861,97.7222891609164,93.5071498509917,96.9739889679136,0,13.9,1,51.4736706115534,1.4,1.5,310.439648709654,9.93382801523114,0.0222057881606015,-162.286644238853,-107.798720774425,0,3382.82129518065,
51.3824069912585,32.4140579301362,566.75,14.65578508424,-2.37759784161828E-05,1,3,1635.55281212367,269.117462277055,61.8117446325374,-1.62870472430414,97.7222834582481,93.5070833942047,96.9739891448824,0,13.9,1,51.4736706115534,1.4,1.5,311.483835289774,9.93749783789669,0.0219404557532993,-162.127500722214,-107.986211617974,0,3382.8212952757,
51.3824057913232,32.4315736529818,567,14.6557843997258,-1.90294962728242E-05,1,3,1635.55277392854,269.117462304337,61.8117431953116,-1.62870464823372,97.7222788940235,93.5070302050358,96.9739892865223,0,13.9,1,51.4736706115534,1.4,1.5,312.528405319519,9.94112187141185,0.0216666994333325,-161.965026075934,-108.17070397802,0,3382.82129535177,
51.3824048309333,32.4490893762365,567.25,14.6557838518625,-1.52305991462797E-05,1,3,1635.55274335838,269.117462326173,61.811742045002,-1.62870458734941,97.7222752409643,93.5069876345238,96.9739893998863,0,13.9,1,51.4736706115534,1.4,1.5,313.573353905805,9.94469872186019,0.0213846095649994,-161.799274677333,-108.352138524758,0,3382.82129541265,
51.3824040622669,32.4666050998186,567.5,14.6557834133696,-1.21901015874946E-05,1,3,1635.55271889097,269.117462343649,61.8117411243298,-1.62870453861947,97.7222723171685,93.5069535626521,96.9739894906193,0,13.9,1,51.4736706115534,1.4,1.5,314.618676011101,9.9482270109006,0.0210942792384352,-161.630301960282,-108.530456914337,0,3382.82129546138,
51.3824034470493,32.4841208236626,567.75,14.6557830624131,-9.75659269297994E-06,1,3,1635.55269930799,269.117462357637,61.8117403874512,-1.6287044996175,97.7222699770497,93.5069262927071,96.9739895632394,0,13.9,1,51.4736706115534,1.4,1.5,315.664366454696,9.95170537535995,0.0207957991140759,-161.458164397327,-108.705601807675,0,3382.82129550038,
51.382402954647,32.5016365477165,568,14.6557827815177,-7.80889237560494E-06,1,3,1635.55268363434,269.117462368833,61.8117397976751,-1.62870446840145,97.7222681040869,93.5069044667421,96.9739896213623,0,13.9,1,51.4736706115534,1.4,1.5,316.710419914241,9.95513246800946,0.0204892644989495,-161.28291948148,-108.877516888943,0,3382.8212955316,
