speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
82.7319949578785,0.399278637998262,9,0,4.8864905784716,1,6,5266.88237976005,69.662352404799,51.5247990264689,-4.22241057119869,253.344634271921,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.89773491936443E-19,-5.56596131670548E-18,8.78406414978187,-0.0171018121329844,0,2536.5675894288,
82.9223433330989,0.410157137911847,9.25,0,4.86046321573216,1,6,5279.00033369039,69.4199933261923,51.4636764273303,-4.24186262466816,254.51175748009,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,9.65911639788143E-20,-1.85963195641575E-18,9.02789455406135,-0.0175904353367839,0,2536.54813737533,
83.1112451598999,0.421010666211026,9.5,0,4.83462411674067,1,6,5291.02619748817,69.1794760502366,51.4022028415899,-4.26121104790677,255.672662874406,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.21970546596048E-20,-6.21303522059873E-19,9.27172495834084,-0.0180790585405835,0,2536.52878895209,
83.298717583041,0.431839525750652,9.75,0,4.80897114827191,1,6,5302.9610626227,68.940778747546,51.3403912425897,-4.28045659151843,256.827395491106,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.07323515532016E-20,-2.07572962304423E-19,9.51555536262032,-0.018567681744383,0,2536.50954340848,
83.4847774363721,0.442644013816183,10,0,4.78350221486752,1,6,5314.80600077014,68.7038799845972,51.2782542748004,-4.29959999756842,257.975999854105,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.57745051773386E-21,-6.93470602026863E-20,9.7593857668998,-0.0190563049481826,0,2536.49040000243,
83.6694412506504,0.453424422264729,10.25,0,4.75821525789435,1,6,5326.56206431118,68.4687587137764,51.2158042632425,-4.31864199973552,259.118519984131,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.19248350591129E-21,-2.3167318997104E-20,10.0032161711793,-0.0195449281519821,0,2536.47135800026,
83.8527252611062,0.464181037661548,10.5,0,4.73310825463306,1,6,5338.23028681268,68.2353942637465,51.1530532225852,-4.33758332346049,260.254999407629,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.97494501970429E-22,-7.73952128474607E-21,10.2470465754588,-0.0200335513557817,0,2536.45241667654,
84.0346454147668,0.474914141412172,10.75,0,4.70817921739573,1,6,5349.81168349393,68.0037663301215,51.0900128659352,-4.35642468609065,261.385481165439,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.32498167323476E-22,-2.58549175677387E-21,10.4908769797382,-0.0205221745595812,0,2536.43357531391,
84.2152173775491,0.48562400989032,11,0,4.68342619267148,1,6,5361.30725167817,67.7738549664366,51.0266946133296,-4.37516679702107,262.510007821264,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,4.41660557744921E-23,-8.63700344171847E-22,10.7347073840177,-0.0210107977633808,0,2536.41483320298,
84.394456541128,0.496310914561778,11.25,0,4.65884726029885,1,6,5372.71797122986,67.5456405754027,50.9631095999424,-4.39381035783213,263.628621469928,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.47220185914974E-23,-2.88518748723585E-22,10.9785377882972,-0.0214994209671803,0,2536.39618964217,
84.5723780295911,0.506975122104384,11.5,0,4.63444053266405,1,6,5384.04480497833,67.3191039004334,50.8992686840186,-4.41235606242381,264.741363745429,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.90733953049913E-24,-9.6377605531359E-23,11.2223681925767,-0.0219880441709799,0,2536.37764393758,
84.7489967058862,0.517616894524276,11.75,0,4.61020415392404,1,6,5395.28869912822,67.0942260174357,50.8351824545441,-4.43080459714669,265.848275828802,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.63577984349971E-24,-3.21935966833427E-23,11.4661985968562,-0.0224766673747794,0,2536.35919540285,
84.9243271780704,0.528236489268546,12,0,4.58613629925346,1,6,5406.45058365732,66.8709883268537,50.7708612386634,-4.44915664092981,266.949398455788,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.45259947833236E-25,-1.07536096411707E-23,11.7100290011357,-0.022965290578579,0,2536.34084335907,
85.098383805368,0.538834159334426,12.25,0,4.56223517411468,1,6,5417.53137270224,66.6493725459551,50.7063151088548,-4.46741286540542,268.044771924325,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.81753315944412E-25,-3.59195231019023E-24,11.9538594054151,-0.0234539137823785,0,2536.32258713459,
85.2711807040439,0.54941015337514,12.5,0,4.53849901354986,1,6,5428.53196493233,66.4293607013534,50.6415538898716,-4.48557393503089,269.134436101853,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.05844386481374E-26,-1.19977139829523E-24,12.1976898096946,-0.0239425369861781,0,2536.30442606497,
85.4427317531001,0.559964715802553,12.75,0,4.51492608149442,1,6,5439.45324391229,66.2109351217542,50.5765871654586,-4.50364050720761,270.218430432457,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.01948128827125E-26,-4.00735866467078E-25,12.4415202139741,-0.0244311601899776,0,2536.28635949279,
85.613050599801,0.570498086886716,13,0,4.49151467011102,1,6,5450.29607845395,65.9940784309209,50.5114242848535,-4.5216132323972,271.296793943832,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.73160429423749E-27,-1.33847359524791E-25,12.6853506182536,-0.0249197833937772,0,2536.2683867676,
85.782150665034,0.581010502852444,13.25,0,4.46826309914339,1,6,5461.06132295755,65.778773540849,50.4460743690799,-4.53949275423497,272.369565254098,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.24386809807916E-27,-4.47047222099532E-26,12.9291810225331,-0.0254084065975767,0,2536.25050724577,
85.950045148512,0.591502195973013,13.5,0,4.44516971528913,1,6,5471.74981774291,65.5650036451419,50.3805463170403,-4.55727970964081,273.436782578448,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.47956032693054E-28,-1.4931007166103E-26,13.1730114268126,-0.0258970298013763,0,2536.23272029036,
86.1167470338222,0.601973394661099,13.75,0,4.42223289159103,1,6,5482.36238937085,65.352752212583,50.3148488114172,-4.57497472892748,274.498483735649,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.49318677564351E-28,-4.98674347398321E-27,13.416841831092,-0.0263856530051758,0,2536.21502527107,
86.282269093328,0.612424323557037,14,0,4.39945102684599,1,6,5492.89985095529,65.1420029808942,50.2489903243887,-4.59257843590651,275.55470615439,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,8.31062258547838E-29,-1.66547178860134E-27,13.6606722353715,-0.0268742762089754,0,2536.19742156409,
86.4466238929284,0.622855203614521,14.25,0,4.37682254503118,1,6,5503.3630024662,64.9798219852028,50.2193662640364,-4.61009144799159,276.605486879495,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.77020752849279E-29,-5.56224311689376E-28,13.904502639651,-0.0273628994127749,0,2536.17990855201,
86.6099791381025,0.633266252183806,14.5,0,4.35849056805625,1,6,5513.76252036598,64.9174248778041,50.2659496397664,-4.62753097592507,277.651858555504,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,9.23402509497597E-30,-1.85761278564677E-28,14.1483330439305,-0.0278515226165745,0,2536.16246902408,
86.772669736481,0.643657664454728,14.75,0,4.34895967022281,1,6,5524.11972553658,64.8552816467805,50.3121623396006,-4.64493227040935,278.695936224561,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.07800836499199E-30,-6.20374351117181E-29,14.39216344821,-0.0283401458203741,0,2536.14506772959,
86.9347005966442,0.654029593804524,15,0,4.33945997409323,1,6,5534.43493046795,64.7933904171923,50.3580079652206,-4.66229545769956,279.737727461973,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.02600278833066E-30,-2.07179893195443E-29,14.6359938524894,-0.0288287690241736,0,2536.1277045423,
87.0960765681303,0.664382191717937,15.25,0,4.32999128538125,1,6,5544.70844389126,64.7317493366525,50.4034900710102,-4.67962066325039,280.777239795024,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.42000929443555E-31,-6.91889202721254E-30,14.8798242567689,-0.0293173922279732,0,2536.11037933675,
87.2568024424335,0.674715607819591,15.5,0,4.32055341197124,1,6,5554.9405708425,64.670356574945,50.4486121648785,-4.69690801172535,281.814480703521,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.14000309814518E-31,-2.3105784979337E-30,15.1236546610484,-0.0298060154317727,0,2536.09309198827,
87.4168829539809,0.685029989905661,15.75,0,4.31114616388254,1,6,5565.13161272468,64.6092103236519,50.4933777090667,-4.71415762700563,282.849457620338,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.80001032715061E-32,-7.71614135661723E-31,15.3674850653279,-0.0302946386355723,0,2536.07584237299,
87.5763227810886,0.695325483974854,16,0,4.3017693532345,1,6,5575.28186736865,64.5483087957881,50.5377901209364,-4.73136963219908,283.882177931945,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.2666701090502E-32,-2.57676577239842E-31,15.6113154696074,-0.0307832618393718,0,2536.0586303678,
87.7351265468966,0.705602234258714,16.25,0,4.29242279421232,1,6,5585.39162909262,64.4876502254443,50.5818527737401,-4.74854414964882,284.912648978929,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.22223369683401E-33,-8.60488513542712E-32,15.8551458738869,-0.0312718850431714,0,2536.04145585035,
87.8932988202837,0.715860383251284,16.5,0,4.28310630303355,1,6,5595.46118876048,64.4272328674371,50.6255689973765,-4.76568130094181,285.940878056509,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.407411232278E-33,-2.87349617759635E-32,16.0989762781663,-0.0317605082469709,0,2536.02431869906,
88.0508441167637,0.726100071738118,16.75,0,4.27381969791539,1,6,5605.49083383875,64.3670549969675,50.6689420791282,-4.78278120691733,286.96687241504,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.69137077426001E-34,-9.59558875814768E-33,16.3428066824458,-0.0322491314507705,0,2536.00721879308,
88.2077668993616,0.736321438824691,17,0,4.26456279904258,1,6,5615.48084845243,64.3071149092854,50.7119752643839,-4.79984398767516,287.990639260509,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.56379025808667E-34,-3.20426282508676E-33,16.5866370867253,-0.03273775465457,0,2535.99015601232,
88.364071579472,0.746524621964185,17.25,0,4.25533542853602,1,6,5625.43151343961,64.2474109193623,50.7546717573453,-4.81686976258379,289.012185755027,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.21263419362223E-35,-1.0699911367298E-33,16.8304674910048,-0.0332263778583696,0,2535.97313023742,
